Age,NumOfProducts,CreditScore,RowNumber,EstimatedSalary,Balance,CustomerId,Surname,Exited
29,1,594,230,61048.53,130830.22,15605461,Lucas,0
31,1,594,2890,5719.11,0.0,15630402,Nebechukwu,0
23,2,660,4473,90494.72,166070.48,15683524,Tobenna,0
23,2,772,6065,18364.19,0.0,15680399,Tung,0
47,2,833,7925,182247.77,0.0,15613337,Gallo,0
31,1,715,7650,94715.24,110581.29,15588854,Wu,0
36,2,550,8382,174921.91,113877.23,15764314,Reilly,0
45,1,671,210,158264.62,106376.85,15612087,Dike,0
36,2,624,2759,84635.64,0.0,15668347,Ingram,0
51,3,525,8472,171045.35,0.0,15612478,Somadina,1
29,2,620,2949,154700.61,138740.24,15694395,Ts'ui,0
49,3,588,7117,36292.94,132623.76,15788776,Landor,1
39,1,744,6331,10662.58,0.0,15715117,Peel,0
40,2,758,1729,123218.81,93499.82,15675320,Leonard,0
39,1,754,4177,87684.93,129401.87,15579808,Kramer,0
33,2,649,338,2010.98,0.0,15648064,Kennedy,0
31,2,553,4985,89087.4,0.0,15777122,Esomchi,0
35,2,651,6879,36923.67,181821.96,15636592,Iroawuchi,1
57,3,605,7249,66652.75,0.0,15736510,Loggia,1
46,3,744,8453,177431.59,0.0,15601410,Tien,1
42,2,531,1227,75248.75,88324.31,15775572,Bergamaschi,0
31,2,695,7609,13998.88,0.0,15598574,Uwakwe,0
49,1,718,6828,184474.72,0.0,15760216,Pokrovskaya,1
43,1,672,3541,63833.09,0.0,15646726,Crawford,0
46,1,713,5869,55701.62,0.0,15663817,Y?an,0
25,2,642,2112,102083.78,0.0,15603216,Simpson,0
37,2,721,2692,70810.8,0.0,15629150,Lucchese,0
36,2,574,7154,8559.66,0.0,15735837,Hsia,0
42,2,652,3708,37914.12,83492.07,15620323,Ekwueme,0
41,1,778,1018,63337.19,139706.31,15587451,Goold,0
28,2,643,8512,27149.27,160858.13,15770091,Edwards,0
33,2,705,2808,113845.19,144427.96,15780128,Ogbonnaya,0
50,2,682,5016,124151.37,121818.84,15756196,Tsou,0
54,1,484,1929,49954.79,134388.11,15716609,L?,1
32,2,659,351,102416.84,107594.11,15659420,Foley,0
38,1,800,5174,78744.39,0.0,15705281,Burt,0
60,2,632,4193,2085.32,0.0,15610147,Ross,0
30,2,726,1935,2704.09,111375.32,15584930,Grimmett,0
31,1,507,6902,44001.11,106942.08,15637522,Shubina,0
32,1,786,4824,15796.66,114512.59,15744789,McConnell,0
38,1,689,565,12182.15,121021.05,15788126,Evans,0
38,2,690,1583,55034.02,94456.0,15631072,Huie,0
45,1,520,4695,32903.93,107023.03,15588186,Polyakov,0
34,2,757,2176,187011.96,101861.36,15769254,Tuan,0
26,1,718,7029,51099.56,147527.03,15618410,Murray,0
33,1,751,4881,117547.76,79281.61,15611580,Wood,0
37,2,644,2229,20968.88,0.0,15610594,Moss,0
48,1,479,1116,85646.41,87070.23,15626608,Howarde,0
43,1,656,3127,194691.95,134919.85,15691808,King,0
33,1,731,3545,130726.96,0.0,15642655,Savage,0
42,1,707,5049,77502.56,16893.59,15741416,Yegorov,0
44,2,759,7477,100137.7,111095.58,15737909,Bates,0
36,1,841,822,122662.98,156021.31,15716155,Shaw,0
67,3,756,6533,93081.87,0.0,15732299,Boniwell,0
57,1,491,2273,41229.73,112044.72,15570835,Fallaci,1
33,1,609,5546,93718.16,94126.67,15806709,Hao,0
32,1,777,82,136458.19,0.0,15663706,Leonard,1
50,2,635,1324,54560.79,159453.64,15629244,Bryant,1
36,1,575,9406,55868.97,0.0,15807900,Chineze,1
77,3,641,1615,81514.06,0.0,15646037,Sopuluchi,0
41,1,708,832,157003.99,0.0,15726234,Trentini,0
39,1,519,3884,30709.03,97700.02,15604355,Shand,0
47,1,604,8642,47777.15,118907.6,15749103,Ginikanwa,1
41,2,641,4465,65396.79,0.0,15710375,Gibson,0
55,1,496,5340,31532.96,125292.53,15733966,Johnstone,1
43,2,504,8067,181430.91,134740.19,15695819,Bidwill,0
41,2,731,1650,22299.27,0.0,15569423,Cunningham,0
30,2,697,4066,735.79,0.0,15809838,Moore,0
30,2,547,9666,18471.86,0.0,15745794,Cocci,0
47,2,744,3039,113163.17,0.0,15807909,Rubensohn,0
24,1,712,3321,121232.51,0.0,15672242,Aksenov,0
54,2,719,7144,125041.52,0.0,15761158,Y?an,0
25,2,473,6890,46758.42,110666.42,15651020,Fiorentino,0
39,2,688,5093,53222.15,0.0,15596303,White,1
40,2,473,3721,73073.68,152576.25,15788775,Milne,0
29,2,662,2424,137508.31,0.0,15714877,MacDevitt,0
46,2,460,750,126952.5,127559.97,15698839,Okwudilichukwu,0
40,1,721,5272,138564.48,100275.88,15567630,Bruce,1
31,2,616,2374,168895.06,94263.91,15671789,Woods,0
32,1,543,4694,112771.95,147256.86,15713594,French,0
62,2,486,9880,168034.83,118356.89,15669414,Pisano,1
32,1,612,8371,164081.42,121394.42,15807107,Patel,0
37,2,474,7320,110953.33,142688.57,15762045,Gilchrist,0
33,1,648,4369,29076.27,138664.24,15621116,Fang,0
41,1,621,6786,95551.22,104631.67,15640266,Windsor,0
39,2,633,7402,170998.83,129189.15,15677395,Nwabugwu,0
57,1,727,1140,753.37,109679.72,15569247,Mitchell,0
40,1,677,7632,62944.75,95312.8,15793896,John,0
35,1,746,2232,22374.97,172274.01,15795954,Ndukaku,0
77,1,767,2165,190146.83,149083.7,15794479,Becker,0
28,1,724,5218,96498.14,97612.12,15796434,Farnsworth,0
41,2,581,9445,44205.95,127913.71,15781903,Odinakachukwu,0
40,2,740,9238,129333.69,114318.78,15655175,Wallace,1
31,2,562,4562,143317.42,127237.25,15638028,Ifeanyichukwu,0
49,2,717,1571,124532.9,110864.38,15607133,Shih,1
44,1,480,173,5472.7,129608.57,15651022,Yost,1
46,2,850,7164,187980.21,0.0,15649379,Somayina,0
52,2,716,2088,14608.0,65971.61,15687658,Burgin,1
54,1,749,4668,93336.3,144768.94,15596870,Marino,1
46,1,593,4566,54453.72,76597.79,15773779,Jacka,0
48,2,635,7090,136551.25,0.0,15690772,Hughes,0
38,1,581,6570,105732.9,133105.47,15604706,Blake,1
37,2,710,4784,115403.31,0.0,15729224,Jennings,0
28,2,574,2685,185660.3,0.0,15631927,Thomas,0
22,1,620,1833,32589.45,0.0,15600710,Atkinson,0
35,2,553,8547,43640.16,158584.28,15686957,Piccio,0
27,1,832,5066,30912.89,98590.25,15775709,Nucci,0
39,2,756,9131,109098.39,149363.12,15790599,Yin,0
40,1,739,9356,167030.51,0.0,15621870,Hawkins,0
40,2,666,4413,36371.27,0.0,15662626,Feng,0
30,2,520,7208,145160.96,145222.99,15570990,Begley,0
37,1,662,9891,48930.8,155187.3,15670427,Chidi,0
30,2,633,835,41642.29,0.0,15780628,Wu,0
39,2,802,6822,59497.01,120145.96,15704209,Noble,1
27,1,596,3782,170320.58,151027.56,15701042,Dalton,0
41,2,540,9013,121098.65,0.0,15718406,Marshall,0
71,1,609,7500,108258.22,113317.1,15790113,Schofield,1
42,2,688,3425,197602.29,0.0,15814998,Bonham,0
36,2,751,66,27758.36,169831.46,15789484,Hammond,0
51,2,655,2964,15801.02,0.0,15718071,Tuan,0
33,2,648,5670,171668.2,135310.41,15706706,Chinwendu,0
38,1,687,8963,137276.83,144450.58,15607874,Keane,0
45,2,613,355,147224.27,187841.99,15625461,Amos,0
44,2,496,8172,2919.21,179356.28,15588859,Rowley,1
42,1,603,4031,90437.87,0.0,15808760,Evseev,0
31,2,671,8535,15846.42,0.0,15643229,Hou,0
79,1,732,3652,104222.8,61811.23,15628999,Townsend,0
55,2,509,6740,170360.11,132387.91,15769191,Lipton,0
41,1,592,3298,90020.74,138734.94,15594041,Fanucci,0
52,1,712,4128,117977.45,0.0,15625545,Hussey,1
31,1,720,8044,137985.69,141356.47,15616525,Sopuluchi,0
39,2,685,4768,18826.06,0.0,15688876,Wan,0
26,1,774,473,28415.36,93844.69,15635367,Muir,0
64,1,682,3762,66040.83,128306.7,15759140,Long,0
37,2,641,8618,45309.24,0.0,15672481,Ulyanov,0
25,1,746,3567,71911.3,104833.79,15741875,Williamson,0
68,1,557,2761,38596.34,100194.44,15591123,Iredale,0
44,2,603,869,108488.33,108122.39,15646810,Quinn,1
38,1,645,9383,167723.25,59568.57,15665634,Campbell,0
40,1,637,8689,125334.16,154309.67,15778418,Burns,1
41,2,616,4053,114072.91,113220.2,15618401,Douglas,0
35,2,632,6131,64722.61,150561.03,15651144,Yao,0
32,2,631,3245,180990.29,146810.99,15646936,Nnamdi,0
56,3,683,4843,97629.31,50911.21,15624820,Ross,1
34,2,630,9331,114006.35,0.0,15780256,Palfreyman,0
24,2,477,5641,162699.7,95675.62,15800514,Kenechukwu,1
42,1,604,5781,98293.14,166031.45,15590327,Liao,0
40,2,484,8541,118045.98,106901.42,15728709,Shih,0
32,2,743,1076,163254.39,140348.56,15762937,Chiganu,0
41,1,686,2958,144272.71,0.0,15789109,Watson,1
38,1,624,6753,135096.78,123906.55,15605424,Oluchukwu,0
43,2,532,8658,190573.91,0.0,15684316,Udokamma,1
74,1,653,7273,160348.31,121276.32,15666166,Pettry,0
34,1,557,4760,123427.98,0.0,15709222,Chukwueloka,0
55,1,645,4863,17095.49,133676.65,15686780,Rogova,0
51,3,569,7026,75084.96,0.0,15711446,Sinclair,1
25,1,768,7648,8316.19,78396.08,15674583,Trevisani,0
36,1,690,7162,81292.33,110480.48,15775235,Ku,0
25,2,604,74,58426.81,157780.84,15779052,Ballard,0
59,2,673,4902,21063.71,178058.06,15575935,Baxter,1
41,1,850,4376,31825.84,60880.68,15616555,Fu,0
31,1,725,6699,61326.43,0.0,15784491,Ho,0
33,1,644,9806,43943.09,174571.36,15704597,Trumbull,0
29,2,703,1102,50679.48,0.0,15782219,Fanucci,0
40,2,783,9538,109742.55,0.0,15780409,Egobudike,0
38,1,748,7656,70956.75,115221.36,15594651,Milani,0
68,4,645,5236,176353.87,0.0,15608528,Munro,1
33,1,850,5166,3510.18,140956.99,15688612,Campos,0
31,1,524,119,199725.39,107818.63,15661670,Chidozie,1
24,2,501,2023,80241.14,130806.42,15761477,Golibe,0
33,1,670,9886,39451.09,126679.69,15574584,Fang,0
43,2,593,2639,76357.43,0.0,15698619,Bowhay,0
34,2,709,2035,21521.38,148375.19,15634262,Fantin,0
38,1,667,2565,73963.17,144432.04,15672144,Mao,1
40,2,821,8666,194273.12,0.0,15727291,McKay,0
49,1,675,3544,179521.24,135133.39,15801218,Bermudez,1
44,2,693,1220,46998.13,124601.58,15812272,Ugonna,1
56,1,726,9715,46044.7,105473.74,15681274,Marshall,0
36,2,666,6712,139435.12,129118.5,15727499,Boyle,0
47,2,568,2904,45978.39,0.0,15728773,Hsieh,0
40,2,585,3027,146156.98,0.0,15722758,Allan,0
52,1,625,2511,84606.03,79468.96,15607993,Milne,0
46,1,668,4202,173052.19,161806.09,15621227,Hs?eh,0
56,1,667,3208,18897.78,168883.08,15652400,Moss,0
35,2,602,4490,152843.53,0.0,15787035,Anderson,0
31,2,700,2756,145151.96,0.0,15625522,Walker,0
39,1,580,8890,86044.98,128362.59,15777046,Parry,0
36,2,606,178,179351.89,190479.48,15790355,Okechukwu,0
34,1,631,1644,106892.91,124379.14,15708048,Burn,0
74,2,461,9293,196767.83,186445.31,15677764,Chao,0
39,2,600,3519,118272.07,0.0,15600688,Liston,0
44,1,632,1375,185667.72,107764.75,15774738,Campa,0
33,2,805,1721,33330.89,105663.56,15725024,Pope,0
33,1,701,3996,97794.71,123870.07,15633666,Efremov,0
35,1,679,3689,178291.09,110245.13,15662578,Dettmann,0
29,1,582,2265,84012.81,0.0,15812945,Padovesi,0
30,2,729,88,151869.35,0.0,15625759,Rowley,0
41,2,850,2849,34827.43,0.0,15713608,Tuan,0
42,2,667,8688,26022.37,64404.26,15724764,Lawley,0
36,2,443,404,56937.43,70438.01,15732674,Fennell,0
39,2,646,9901,61793.47,121681.91,15645896,Duncan,0
33,2,781,4078,42556.33,0.0,15659236,Iadanza,0
33,2,810,6836,77965.67,0.0,15618391,Doyle,0
39,1,521,6538,72993.67,146408.68,15782364,Bevan,0
25,1,607,2457,115288.24,121166.89,15591766,Crawford,0
42,2,704,2752,179565.57,129735.3,15720671,Ibezimako,0
26,2,850,2215,179365.1,62610.96,15684999,Ch'eng,0
35,1,737,1028,64050.19,133377.8,15769948,Palerma,0
43,2,682,9704,64679.3,111094.05,15667424,Forbes,0
32,1,520,1422,56246.69,110029.77,15742378,Swaim,0
37,2,704,2437,25684.93,0.0,15592645,Gibbons,0
51,1,775,4278,134901.57,123783.25,15797910,Zetticci,0
35,2,741,9610,36557.55,0.0,15674833,Shao,0
67,2,681,1279,163714.92,0.0,15641690,Hsiao,0
33,2,807,6221,178153.65,101952.97,15716926,Macleod,0
34,1,523,4908,51358.66,161588.89,15739931,Yuan,0
47,2,558,5065,103787.28,0.0,15671243,Y?,0
37,2,494,1979,172063.09,107106.33,15792329,Mao,0
38,2,710,1062,136390.88,0.0,15692991,Wood,0
35,2,758,5015,100365.51,0.0,15773731,John,0
37,1,727,4536,34551.35,101191.83,15635034,Aldrich,1
35,2,639,6994,139094.12,103015.12,15681342,Hurst,0
49,2,644,9254,145089.64,0.0,15667321,Cocci,0
39,2,796,1503,105080.53,86350.87,15660833,Flannery,0
64,2,615,8569,35896.09,81564.1,15779496,Sykes,0
51,1,613,9315,53630.9,147262.11,15645371,Cameron,1
43,2,850,8837,173851.11,0.0,15662483,Ko,0
36,2,570,8921,92118.75,0.0,15697546,McIntyre,0
36,2,717,4919,94274.72,99472.76,15796074,Bruno,1
70,2,788,679,41610.62,0.0,15810978,Pugliesi,0
37,2,700,5077,17040.82,0.0,15720676,Bukowski,0
29,2,714,8065,129192.55,0.0,15748882,Reid,0
54,2,422,7569,7166.71,0.0,15809909,Fan,0
31,1,738,103,41970.72,82674.15,15580146,Hung,0
67,2,771,958,51219.8,0.0,15731522,Ts'ui,0
41,1,629,8557,6936.27,150148.51,15575445,Ferguson,0
45,2,752,3786,89773.45,105426.5,15803842,Dunn,0
31,2,716,9631,51503.51,109578.04,15801462,Yermakov,0
30,1,744,7174,142210.94,124037.28,15636521,Feng,0
31,2,635,4044,135382.23,0.0,15698294,Royster,0
21,1,745,2649,177235.23,137910.45,15644962,Connolly,0
37,3,629,6001,25136.95,99546.25,15658577,Massie,1
30,1,637,7928,102566.46,122185.53,15713426,Hancock,1
43,1,693,2827,9241.78,152341.55,15628813,King,0
29,2,513,4095,25514.77,0.0,15760880,Edman,0
43,2,850,7775,19244.58,129305.09,15609928,Johnston,0
20,1,539,9259,146752.67,83459.86,15652674,Hou,0
34,1,421,8114,12162.76,90723.36,15752193,Burton,0
44,1,487,4773,53087.98,61691.45,15788367,Ellis,0
52,2,688,1948,172033.57,0.0,15657812,Ch'iu,0
26,1,581,6110,184520.0,105099.45,15710105,Stirling,1
25,1,650,2300,25325.07,114330.95,15763171,Hu,0
38,2,612,7845,9209.21,0.0,15667633,Allen,0
39,2,622,4383,38882.34,83456.79,15780561,Hay,0
44,2,644,5426,148727.42,106022.73,15595153,Tucker,0
29,1,747,6772,175398.34,117726.33,15621818,Anayolisa,0
47,1,495,8579,71071.47,137682.68,15707011,Morrison,0
32,1,779,4292,86306.75,80728.15,15770185,Buckley,0
48,1,572,529,38411.79,152827.99,15653849,Lu,1
39,2,667,1234,118358.54,83765.35,15575410,Chidiegwu,0
35,1,679,780,121210.09,119182.73,15769974,Shih,0
38,1,721,5860,53534.8,0.0,15652914,Ibrahimov,0
33,2,631,3060,117374.22,0.0,15670619,Coppin,0
41,2,588,8588,7034.94,131341.46,15649457,Macleod,0
28,1,639,1861,178222.77,97840.72,15778190,Onyekaozulu,0
48,1,707,8439,180344.69,105086.74,15692142,Rogova,1
56,1,796,7404,121164.6,94231.13,15779492,Trevisano,1
27,1,789,4640,79458.12,66201.96,15567078,Kovaleva,0
38,1,489,4251,85231.88,117289.92,15631359,Daluchi,0
29,2,613,1993,77242.19,185709.28,15748381,Gorbunov,0
36,1,573,7380,56905.38,0.0,15607746,Belstead,0
28,1,687,7306,27411.19,108116.66,15794204,Manna,0
25,2,634,5304,8227.91,0.0,15645766,Kosisochukwu,0
36,1,589,8193,26955.72,114435.47,15587712,Chimaijem,0
30,2,636,7448,109685.61,141787.31,15740411,Molle,0
49,2,626,2472,187192.23,171787.84,15595537,Trout,0
42,2,707,7198,152944.39,0.0,15761733,King,0
48,2,712,5313,183235.33,0.0,15726178,Hardy,0
45,2,535,9036,125658.28,0.0,15807555,Chung,0
33,1,636,1397,92277.47,0.0,15748797,Dale,1
29,2,634,4003,69849.55,130036.21,15811486,Tang,0
33,1,712,5372,79176.09,153819.58,15580701,Ma,1
34,2,684,3236,190263.78,100628.0,15612465,Siciliano,0
39,1,630,1043,140881.2,135483.17,15593969,Abramovich,1
25,2,558,3299,197264.35,111363.1,15670587,Yang,0
31,1,821,7257,25445.0,68927.57,15585928,Hay,0
34,2,671,258,156917.12,37266.67,15592979,Rose,0
43,2,680,7287,58761.33,0.0,15751167,Toscano,0
27,2,653,8617,33389.42,107751.68,15725076,Anderson,0
42,2,774,7817,162865.52,132193.94,15629128,Mamelu,0
21,2,710,5844,56191.99,109130.96,15813327,Romani,0
33,2,679,2090,69608.48,0.0,15608886,Okwudiliolisa,0
31,2,850,7703,178667.7,0.0,15719931,Johnstone,0
44,2,638,504,111346.22,77637.35,15730059,Udobata,0
27,2,560,5266,131919.48,0.0,15707488,Tan,0
51,2,740,8815,178929.84,0.0,15589725,Zubarev,0
26,2,568,1346,166495.2,0.0,15714567,Chan,0
53,2,609,8456,124218.27,0.0,15692207,Ingle,0
25,1,793,5047,10579.72,100913.57,15708289,Graham,0
37,2,539,2249,2186.83,130922.81,15783958,Bates,0
23,2,667,4982,169669.33,136100.69,15768137,Bray,1
31,2,611,373,183487.98,107884.81,15694506,Briggs,0
35,2,502,8455,80618.47,0.0,15619083,Yip,0
47,1,698,3371,50213.81,0.0,15749905,Carr,1
39,2,687,2007,26848.25,0.0,15745543,Hughes,0
37,1,750,3657,117948.0,0.0,15759284,Yeh,1
35,2,707,8328,70403.65,0.0,15766787,Piazza,0
43,1,670,7522,120225.62,97792.21,15611189,Allingham,0
53,1,545,4002,180598.28,114421.55,15792064,Pai,1
45,2,628,6073,96862.56,0.0,15803908,Fu,0
44,2,636,8737,86414.41,0.0,15744770,Stone,0
62,1,587,998,6776.92,121286.27,15608114,Manfrin,0
27,1,610,8180,103381.47,159561.93,15576077,Kelly,0
30,2,736,3291,34180.33,0.0,15748589,Winter,0
34,2,726,1177,14121.61,0.0,15604217,Williams,0
47,1,674,552,2079.2,106901.94,15657284,Day,1
60,2,650,745,102925.76,0.0,15670755,Shaw,0
31,1,799,7224,88604.89,154586.92,15729771,Davide,1
39,2,592,4555,83084.33,0.0,15660385,Stevenson,0
32,2,551,2860,53420.53,0.0,15773503,Tsai,0
36,1,652,8821,72350.17,150956.71,15714832,Baker,0
40,2,773,3460,69303.15,0.0,15754919,Nwebube,0
38,1,453,2725,129697.99,120623.21,15812628,Dodd,0
30,2,656,6848,17104.0,0.0,15809462,Polyakova,0
37,1,590,7616,128256.18,169902.92,15611682,Rossi,0
29,1,555,7548,47454.93,128744.04,15617991,Andrews,0
61,2,529,9175,191370.97,0.0,15628059,DeRose,0
41,2,593,6394,109783.29,119703.1,15789371,Cattaneo,0
39,2,658,5359,48378.4,0.0,15796958,Tang,0
32,2,671,9489,146636.44,123912.78,15659355,McKenzie,0
36,2,696,2969,82298.59,0.0,15756932,Caldwell,0
34,2,589,694,177896.92,0.0,15740900,Perrodin,0
61,2,606,2534,8643.21,108166.09,15631838,Findlay,0
48,1,601,6400,41816.49,163630.76,15738501,Booth,1
32,2,668,983,777.37,0.0,15792360,Clark,0
33,2,812,5365,105383.49,127154.14,15704144,Mazzanti,0
41,2,416,80,98301.61,122189.66,15803136,Postle,0
51,2,550,4054,153917.41,0.0,15785385,Fiorentino,0
27,1,712,6259,126809.15,133009.51,15726046,Johnston,0
42,1,669,9577,148611.52,103873.39,15723484,Hunt,0
29,1,577,9026,168924.41,0.0,15574743,Chiu,0
30,1,597,3108,182726.22,119370.11,15697424,Ku,1
50,1,608,3602,93568.77,0.0,15747208,Watt,1
36,2,471,6074,96366.7,90063.74,15586039,Bergamaschi,0
39,1,729,8127,184977.2,127415.85,15602647,Cunningham,1
35,1,690,2143,176962.31,112689.95,15782591,Cook,0
43,2,685,6311,43956.83,97392.18,15641595,Jonathan,0
56,1,659,2269,99504.03,123785.24,15777553,Hanson,1
26,1,748,446,183049.41,77780.29,15803406,Ross,0
43,1,614,4884,166588.76,140733.74,15593280,Yuryeva,0
35,2,413,4467,60972.84,0.0,15595160,Renwick,0
36,1,546,9027,134778.01,85660.96,15807593,Berry,0
31,1,694,6633,35593.18,0.0,15779915,O'Loghlin,0
53,1,666,3317,128019.48,64646.7,15758116,Rossi,1
50,4,792,1702,194700.81,0.0,15605279,Francis,1
29,2,671,2527,12048.67,0.0,15727919,Chukwuemeka,0
35,2,661,69,113656.85,150725.53,15638424,Glauert,0
27,2,607,1169,63495.86,0.0,15710456,Balmain,0
38,1,550,49,90878.13,103391.38,15766205,Yin,0
50,1,600,1054,50488.91,94684.27,15798348,Chukwuebuka,0
27,2,501,4030,132104.76,95331.83,15634218,Mancini,0
60,1,749,881,17978.68,0.0,15585362,Simmons,1
40,2,850,2652,44406.17,166082.15,15604544,Manfrin,0
55,2,549,7760,116548.02,137592.31,15806389,Walton,1
42,1,566,2440,180702.12,0.0,15586976,Alexeeva,1
36,2,792,4925,1871.25,115725.24,15574868,Lowell,0
35,2,624,1468,163587.9,180303.24,15681843,Barbour,0
34,2,744,7293,27244.35,0.0,15768474,Clements,0
34,1,657,5036,27738.01,154983.98,15712121,Chidimma,0
29,2,735,2442,95025.27,0.0,15691446,Tokaryev,0
31,1,520,6555,77335.75,93249.4,15632576,Yashina,0
72,2,673,231,111981.19,0.0,15808473,Ringrose,0
47,2,687,1321,177624.01,0.0,15596493,Wisdom,0
51,1,465,42,181297.65,122522.32,15738148,Clarke,1
28,1,692,778,16064.25,118945.09,15628936,Archer,1
35,1,461,8951,54209.02,0.0,15700424,Hsiao,0
47,2,586,8405,65481.86,157099.47,15709232,McKay,0
33,2,637,1730,74588.41,132255.99,15643824,Johnston,0
70,2,620,3911,33350.26,87926.24,15698716,Baker,1
39,2,701,580,82526.92,0.0,15658032,Hopkins,0
36,2,657,9942,123866.43,0.0,15676869,T'ien,0
40,2,594,5840,83508.93,152092.44,15772996,Rooke,0
37,2,481,8272,175082.2,152303.66,15815645,Akhtar,0
42,2,669,7276,135630.32,0.0,15642336,Shaw,0
43,1,504,1492,194690.77,102365.49,15634891,Jamison,1
33,1,681,9110,158336.36,0.0,15703682,Kalinina,0
28,2,733,5611,12761.16,0.0,15783816,Lori,0
27,2,687,62,126494.82,152328.88,15773469,Clark,0
39,2,704,5472,171971.25,102556.18,15623202,Maslov,1
29,2,496,3906,164806.89,0.0,15680436,Hsing,0
45,2,518,6532,36193.07,0.0,15675231,Nwankwo,0
52,2,751,403,179291.85,0.0,15781589,Carpenter,0
44,2,663,333,144680.18,117028.6,15702669,Faulkner,0
36,1,423,2085,118372.55,97665.61,15668669,Benson,1
67,1,655,9558,186995.17,148363.38,15757310,Otitodilichukwu,0
29,1,683,165,55582.54,133702.89,15658929,Taverner,1
29,2,669,4380,138145.62,0.0,15808831,Dale,0
38,1,649,2716,88965.46,122214.0,15682547,Lucchese,0
55,4,625,8924,135853.62,118772.71,15570002,Burlingame,1
27,2,789,7347,103603.65,0.0,15720644,Martin,0
25,2,714,5454,82500.84,0.0,15643819,Dawson,0
20,2,589,7047,3529.72,121093.29,15737627,Rivero,0
28,2,489,1335,167973.63,79460.98,15664772,Greece,0
30,2,691,8699,156529.44,101231.77,15709135,Pirozzi,0
31,2,680,1660,101139.3,119825.75,15741429,Hudson,0
39,1,704,3579,116511.12,124640.51,15711618,Chang,1
37,2,815,754,2383.59,110777.26,15661526,Anderson,0
23,1,671,6585,159553.27,123943.18,15584229,Simon,0
35,1,626,707,32825.5,88109.81,15776231,Kent,0
43,1,628,3015,122937.57,184926.61,15679297,Volkova,0
39,1,574,8559,103421.91,119013.86,15774507,Furneaux,0
39,2,521,9876,653.58,0.0,15747130,Tsao,0
62,1,559,9583,20367.68,118756.62,15742285,Andersen,0
29,2,623,8929,39382.06,0.0,15567855,Chukwufumnanya,0
34,1,769,9557,57841.89,115101.5,15780909,Caffyn,1
37,2,723,8984,121239.65,94661.53,15783025,Piazza,0
46,2,700,1835,45424.13,56580.95,15694188,Obidimkpa,0
45,2,729,2997,71133.12,91091.06,15575694,Yobachukwu,0
36,2,599,5428,40318.33,128960.21,15674149,Esomchi,0
33,2,778,3880,180249.94,151772.63,15757541,Rickard,1
65,1,632,7157,85179.48,129472.33,15650313,Okonkwo,0
31,1,610,5082,141137.53,107784.65,15757537,Francis,0
36,2,541,9115,124795.84,0.0,15605737,George,0
33,2,445,7245,122625.68,0.0,15670029,Marcelo,0
30,2,731,5401,189528.72,0.0,15644788,Fyodorov,0
48,1,589,5396,133961.19,126111.61,15639303,Moore,0
39,2,693,9428,81901.6,0.0,15584812,Overby,0
39,2,717,2247,93275.61,0.0,15800326,Poole,0
34,2,559,836,9677.0,137390.11,15575883,Manna,0
69,1,692,8395,70849.47,154953.94,15597983,Brown,0
29,1,731,9043,112010.02,179539.2,15689594,Su,0
33,1,548,433,42749.85,101084.36,15705521,Pisani,0
72,1,529,3379,78695.68,94216.05,15571302,Estep,0
56,2,608,6818,142492.04,129255.2,15593128,Vinogradoff,1
33,2,613,8132,57751.21,155736.42,15803352,Scott,0
33,1,718,9622,88592.8,70541.06,15639549,Jen,0
45,1,502,6067,84663.21,0.0,15580249,Lori,0
28,3,363,1194,100615.14,146098.43,15779947,Thomas,1
39,2,550,6935,195638.13,116120.19,15705458,Parkin,0
31,2,531,5462,41409.36,118899.45,15589563,Purdy,0
32,2,798,3072,37731.95,0.0,15581654,Long,0
29,1,649,3045,173495.77,45022.23,15750839,Burns,0
43,2,447,3264,33879.26,0.0,15807525,Bailey,1
23,2,667,2730,91573.19,0.0,15608230,Hoelscher,0
37,1,587,3434,192026.02,104414.03,15696514,Calabrese,0
37,1,545,434,136050.44,114754.08,15595039,Manna,1
59,1,728,3273,163365.85,0.0,15793890,Harriman,1
48,2,681,7002,73066.72,139714.4,15662854,Manna,0
43,1,773,9727,177357.16,138150.57,15662494,Goliwe,0
65,1,670,105,177655.68,0.0,15804919,Dunbabin,1
25,2,527,3316,96758.58,0.0,15737977,Aksyonov,0
31,1,581,1657,107137.3,116891.72,15575409,Rozhkova,0
37,1,850,1534,69372.88,212778.2,15769818,Moore,0
48,1,676,4681,101397.86,80697.44,15729582,Fu,0
26,1,850,8814,74425.41,123126.29,15770375,Fanucci,0
36,1,605,9003,190588.59,128829.25,15610727,Ch'in,0
43,1,559,6623,86634.3,0.0,15679307,Kazantseva,0
43,3,556,1444,125154.57,0.0,15598751,Ingram,1
26,2,572,215,60427.3,118287.01,15785542,Kornilova,0
47,1,839,5357,168184.62,136911.07,15655436,Kendall,1
48,1,676,9219,15068.53,124442.38,15806318,Wright,1
50,2,735,6323,147075.69,0.0,15684294,Chidumaga,0
40,1,629,4990,106.67,0.0,15602851,Ozioma,0
44,1,535,1420,136330.26,114427.86,15705657,Hewitt,0
32,1,557,9517,69826.8,123502.53,15770567,Ruiz,0
42,2,807,8607,74900.9,0.0,15694581,Rawlings,0
65,2,510,182,48071.61,0.0,15789669,Hsia,0
26,2,564,4353,183490.99,84006.88,15765192,Jones,0
23,2,709,8701,63446.47,73314.04,15627637,Obioma,0
